IDCode,WSU LIFETIME GIVING,WSU YEARS OF GIVING,ASSETS,RECORD TYPE CODE,Number of relationships,Gender,Velocity35Score,Velocity57Score,AlumniCode,SportCode,GreekCode,ParticipationScore,AssetClass,ParticipationClass
7210,0,0,NA,FR,1,F,0,0,0,0,0,0,Unknown,None
7198,0,0,NA,FR,,F,0,0,0,0,0,0,Unknown,None
7214,0,0,NA,FR,,F,0,0,0,0,0,0,Unknown,None
7215,0,0,NA,FR,,M,0,0,0,0,0,0,Unknown,None
7216,0,0,NA,FR,,F,0,0,0,0,0,0,Unknown,None
7217,0,0,NA,FR,1,F,0,0,0,0,0,0,Unknown,None
7220,0,0,NA,FR,,M,0,0,0,0,0,0,Unknown,None
7221,0,0,NA,FR,,F,0,0,0,0,0,0,Unknown,None
7184,0,0,NA,FR,,F,0,0,0,0,0,0,Unknown,None
7175,0,0,NA,FR,,F,0,0,0,0,0,0,Unknown,None
3168,21138.27,34,NA,AL,1,M,70,47,1,0,0,0,Unknown,None
5618,462,14,NA,AL,0,F,50,100,1,0,0,0,Unknown,None
5680,417,7,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
5350,650,12,NA,AL,1,M,24,47,1,0,0,0,Unknown,None
2769,11912.25,28,NA,AL,5,M,67,80,1,0,0,0,Unknown,None
3396,9110,38,NA,AL,3,M,71,89,1,0,0,0,Unknown,None
7185,0,0,NA,AL,,M,0,0,1,0,0,0,Unknown,None
961,132215.15,42,NA,AL,3,M,50,69,1,0,0,0,Unknown,None
4774,1315,17,NA,AL,1,M,48,60,1,0,0,0,Unknown,None
969,16125,41,NA,AL,4,M,66,74,1,0,0,0,Unknown,None
4937,1096.5,20,NA,AL,0,F,71,78,1,0,0,0,Unknown,None
970,750,22,NA,AL,1,M,0,100,1,0,0,0,Unknown,None
4360,2180,33,NA,AL,1,M,56,75,1,0,0,0,Unknown,None
5790,350,4,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3885,4017.5,31,NA,AL,1,F,73,47,1,0,0,0,Unknown,None
4697,1464,17,NA,AL,2,M,72,82,1,0,0,0,Unknown,None
4288,2385,12,NA,AL,4,M,0,33,1,0,0,0,Unknown,None
4519,1800,24,NA,AL,1,M,33,61,1,0,0,0,Unknown,None
3559,6420.5,31,NA,AL,3,F,19,84,1,0,0,0,Unknown,None
3281,15975,12,NA,AL,1,M,0,100,1,0,0,0,Unknown,None
3782,4597.5,10,NA,AL,1,M,26,100,1,0,0,0,Unknown,None
975,120314.64,26,NA,FF,3,M,0,0,0,0,0,0,Unknown,None
4643,1555,35,NA,AL,0,F,0,0,1,0,0,0,Unknown,None
977,51180,36,NA,AL,3,M,60,73,1,0,0,0,Unknown,None
2765,11970,24,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3546,6596,26,NA,AL,1,M,76,86,1,0,0,0,Unknown,None
6880,0,0,NA,AL,,M,0,0,1,0,0,0,Unknown,None
986,44670,31,NA,FR,3,M,0,62,0,0,0,0,Unknown,None
988,9672887.69,35,NA,FR,4,F,16,55,0,0,0,0,Unknown,None
989,2125,14,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
6006,225,3,NA,FR,3,M,0,0,0,0,0,0,Unknown,None
3848,4221,28,NA,AL,1,M,58,78,1,0,0,0,Unknown,None
2877,45604.13,23,NA,AL,3,F,0,0,1,0,0,0,Unknown,None
6766,0,0,NA,AL,,F,0,0,1,0,0,0,Unknown,None
995,56795,27,NA,AL,2,M,25,68,1,0,0,0,Unknown,None
998,243838.9,40,NA,AL,3,M,97,99,1,0,0,0,Unknown,None
3733,4994,28,NA,AL,1,F,5,68,1,0,0,0,Unknown,None
5340,656,7,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
1002,4485,20,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
2629,175400.45,11,NA,FR,3,M,0,0,0,0,0,0,Unknown,None
3710,5092,25,NA,AL,3,M,4,87,1,0,0,0,Unknown,None
1010,50200,34,NA,AL,1,M,51,81,1,0,0,0,Unknown,None
1011,76050,37,NA,AL,3,M,33,66,1,0,0,0,Unknown,None
1015,57787.5,26,NA,AL,2,M,94,94,1,0,0,0,Unknown,None
2839,53700,43,NA,AL,5,M,61,88,1,0,0,0,Unknown,None
4966,1057.5,21,NA,AL,3,M,36,65,1,0,0,0,Unknown,None
2915,39325,57,NA,AL,1,M,42,62,1,0,0,0,Unknown,None
3218,18840,32,NA,AL,5,M,33,60,1,0,0,0,Unknown,None
2910,39961.18,32,NA,AL,1,M,0,53,1,0,0,0,Unknown,None
2570,31660,16,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
4902,1125,32,NA,AL,1,F,29,85,1,0,0,0,Unknown,None
1035,42925,20,NA,AL,1,M,71,74,1,0,0,0,Unknown,None
1037,19516,32,NA,AL,4,M,39,56,1,0,0,0,Unknown,None
4522,1800,23,NA,AL,1,M,21,83,1,0,0,0,Unknown,None
3743,4899,28,NA,AL,1,F,60,83,1,0,0,0,Unknown,None
4043,3200,4,NA,AL,2,M,50,100,1,0,0,0,Unknown,None
2935,36042,51,NA,AL,1,M,56,74,1,0,0,0,Unknown,None
6505,50,1,NA,AL,0,F,0,0,1,0,0,0,Unknown,None
3138,22910,33,NA,AL,0,M,62,93,1,0,0,0,Unknown,None
5821,330,9,NA,AL,0,F,0,100,1,0,0,0,Unknown,None
1056,25417.5,47,NA,AL,3,M,62,74,1,0,0,0,Unknown,None
3539,6665,36,NA,AL,1,M,64,79,1,0,0,0,Unknown,None
5014,1000,1,NA,AL,0,M,0,100,1,0,0,0,Unknown,None
4809,1270,25,NA,AL,1,M,62,72,1,0,0,0,Unknown,None
2979,29030,32,NA,AL,1,M,56,85,1,0,0,0,Unknown,None
1066,7130,12,NA,AL,3,M,0,39,1,0,0,0,Unknown,None
3157,21837,30,NA,AL,3,M,9,75,1,0,0,0,Unknown,None
1072,284747.67,25,NA,AL,1,F,51,67,1,0,0,0,Unknown,None
2840,53683.25,17,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3815,4377,10,NA,AL,4,M,0,67,1,0,0,0,Unknown,None
4153,2814,30,NA,AL,0,F,57,75,1,0,0,0,Unknown,None
1077,41810,29,NA,AL,2,M,96,95,1,0,0,0,Unknown,None
2866,48025.77,23,NA,FR,1,M,0,0,0,0,0,0,Unknown,None
1081,41816,26,NA,AL,1,F,92,93,1,0,0,0,Unknown,None
3284,12315,16,NA,AL,1,F,100,100,1,0,0,0,Unknown,None
1086,10379.07,10,NA,AL,1,M,100,21,1,0,0,0,Unknown,None
3463,7909,13,NA,AL,4,M,74,96,1,0,0,0,Unknown,None
4585,1662.5,30,NA,AL,2,F,55,100,1,0,0,0,Unknown,None
3183,20229,18,NA,AL,1,F,71,100,1,0,0,0,Unknown,None
2599,30400,34,NA,AL,2,M,49,70,1,0,0,0,Unknown,None
2959,33842.66,33,NA,FR,1,M,42,63,0,0,0,0,Unknown,None
4800,1285,12,NA,AL,0,F,25,100,1,0,0,0,Unknown,None
3779,4614,34,NA,AL,1,F,38,43,1,0,0,0,Unknown,None
5277,715,8,NA,AL,7,F,0,56,1,0,0,0,Unknown,None
3826,4341.5,28,NA,AL,2,F,47,85,1,0,0,0,Unknown,None
6235,110,6,NA,AL,0,F,100,100,1,0,0,0,Unknown,None
4660,1522,21,NA,AL,2,F,33,60,1,0,0,0,Unknown,None
1103,21365.5,33,NA,FP,3,F,53,69,0,0,0,0,Unknown,None
4118,2958,28,NA,AL,1,M,62,55,1,0,0,0,Unknown,None
2593,297804,8,NA,AL,3,M,0,100,1,0,0,0,Unknown,None
3272,16133,36,NA,AL,2,M,62,71,1,0,0,0,Unknown,None
2961,33546.36,26,NA,AL,0,M,33,60,1,0,0,0,Unknown,None
5326,675,15,NA,AL,1,M,28,62,1,0,0,0,Unknown,None
1111,2907.5,28,NA,AL,0,M,87,100,1,0,0,0,Unknown,None
2868,47152.94,26,NA,AL,3,M,0,41,1,0,0,0,Unknown,None
4611,1605,33,NA,AL,0,F,62,80,1,0,0,0,Unknown,None
1119,37880.68,29,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
2671,15361,26,NA,AL,2,M,58,75,1,0,0,0,Unknown,None
3827,4335,25,NA,AL,1,F,59,71,1,0,0,0,Unknown,None
4737,1405,12,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
6918,0,0,NA,FD,7,F,0,0,0,0,0,0,Unknown,None
6920,0,0,NA,AL,,M,0,0,1,0,0,0,Unknown,None
4560,1710,15,NA,AL,1,M,0,100,1,0,0,0,Unknown,None
4084,3061.25,12,NA,AL,1,M,50,80,1,0,0,0,Unknown,None
1145,84375,22,NA,AL,5,F,60,71,1,0,0,0,Unknown,None
2833,56136.99,32,NA,AL,1,M,55,78,1,0,0,0,Unknown,None
3277,16034,25,NA,AL,1,M,28,99,1,0,0,0,Unknown,None
4991,1025,2,NA,AL,0,F,0,100,1,0,0,0,Unknown,None
5077,960,16,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
6487,50,2,NA,AL,0,F,0,0,1,0,0,0,Unknown,None
6804,0,0,NA,AL,,M,0,0,1,0,0,0,Unknown,None
1153,19268,23,NA,AL,2,M,60,66,1,0,0,0,Unknown,None
1155,18347,18,NA,AL,3,M,43,87,1,0,0,0,Unknown,None
6491,50,2,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1160,375301.27,7,NA,AL,7,M,88,100,1,0,0,0,Unknown,None
2854,50115,4,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
5145,869.5,10,NA,AL,1,M,50,89,1,0,0,0,Unknown,None
5607,470,10,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
1177,327146.69,34,NA,AL,1,M,59,79,1,0,0,0,Unknown,None
4846,1205,4,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
3811,4405,20,NA,AL,3,M,91,77,1,0,0,0,Unknown,None
5440,565,10,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
4203,2635,25,NA,AL,3,M,56,31,1,0,0,0,Unknown,None
2685,14675,30,NA,AL,1,M,0,50,1,0,0,0,Unknown,None
4387,2080,36,NA,AL,1,F,34,72,1,0,0,0,Unknown,None
6541,37.5,2,NA,AL,0,M,0,100,1,0,0,0,Unknown,None
3685,5238,26,NA,AL,1,F,69,91,1,0,0,0,Unknown,None
3947,3625,28,NA,AL,1,M,100,33,1,0,0,0,Unknown,None
6188,130,5,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
4220,2595,32,NA,AL,0,F,59,59,1,0,0,0,Unknown,None
3768,4715,24,NA,AL,3,M,0,0,1,0,0,0,Unknown,None
1190,26190,19,NA,AL,2,M,100,20,1,0,0,0,Unknown,None
4435,1994,14,NA,AL,1,F,0,67,1,0,0,0,Unknown,None
3407,8950,9,NA,FR,1,M,0,0,0,0,0,0,Unknown,None
5757,365,13,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
5686,405,2,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
5924,261,5,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
3126,23552,25,NA,AL,3,M,58,71,1,0,0,0,Unknown,None
4640,1560,30,NA,AL,1,F,67,72,1,0,0,0,Unknown,None
5617,462.5,24,NA,AL,1,F,44,100,1,0,0,0,Unknown,None
4340,2240,16,NA,AL,1,M,41,100,1,0,0,0,Unknown,None
1215,24725.1,30,NA,AL,0,M,35,73,1,0,0,0,Unknown,None
2655,15874.5,28,NA,AL,2,M,78,82,1,0,0,0,Unknown,None
3234,18035,14,NA,AL,4,M,62,83,1,0,0,0,Unknown,None
1220,1635,7,NA,AL,2,M,100,100,1,0,0,0,Unknown,None
3098,10420,13,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3251,17540,24,NA,AL,1,M,0,100,1,0,0,0,Unknown,None
4212,2606.93,14,NA,AL,3,M,100,100,1,0,0,0,Unknown,None
1227,140563.1,31,NA,AL,2,M,41,75,1,0,0,0,Unknown,None
6912,0,0,NA,AL,,F,0,0,1,0,0,0,Unknown,None
2620,247960,49,NA,AL,0,M,62,63,1,0,0,0,Unknown,None
3127,23525,5,NA,AL,6,M,0,0,1,0,0,0,Unknown,None
2782,100026,3,NA,FD,1,M,0,100,0,0,0,0,Unknown,None
1238,58590,15,NA,AL,2,F,0,91,1,0,0,0,Unknown,None
1241,37915.37,38,NA,AL,1,M,90,100,1,0,0,0,Unknown,None
2701,14197.5,28,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
1242,19800,31,NA,AL,1,M,45,76,1,0,0,0,Unknown,None
5978,250,3,NA,AL,2,F,100,50,1,0,0,0,Unknown,None
6894,0,0,NA,AL,4,M,0,0,1,0,0,0,Unknown,None
4639,1560,15,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
2887,43670,38,NA,AL,3,M,81,87,1,0,0,0,Unknown,None
3137,22918.9,45,NA,AL,2,M,57,68,1,0,0,0,Unknown,None
4830,1240,27,NA,AL,1,F,33,61,1,0,0,0,Unknown,None
3495,7340,15,NA,AL,3,F,61,86,1,0,0,0,Unknown,None
3043,10855,14,NA,AL,4,M,50,68,1,0,0,0,Unknown,None
1253,64895.5,34,NA,AL,2,M,62,75,1,0,0,0,Unknown,None
3561,6392.5,30,NA,AL,2,M,56,72,1,0,0,0,Unknown,None
3193,19831,18,NA,AL,3,M,0,0,1,0,0,0,Unknown,None
3491,7350,11,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1259,26294,35,NA,AL,1,M,60,76,1,0,0,0,Unknown,None
1260,113915.35,26,NA,AL,1,F,57,72,1,0,0,0,Unknown,None
2715,13860,25,NA,AL,0,F,70,66,1,0,0,0,Unknown,None
1266,85541.82,15,NA,AL,3,M,0,0,1,0,0,0,Unknown,None
3211,19034.3,13,NA,AL,1,F,0,100,1,0,0,0,Unknown,None
1271,19610,26,NA,AL,1,M,49,71,1,0,0,0,Unknown,None
2949,34853.73,29,NA,AL,4,M,50,100,1,0,0,0,Unknown,None
3423,8628.25,30,NA,AL,1,M,83,88,1,0,0,0,Unknown,None
4857,1199,24,NA,AL,1,M,62,66,1,0,0,0,Unknown,None
1276,125,2,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
5103,926,39,NA,AL,1,M,75,80,1,0,0,0,Unknown,None
2624,200883.5,35,NA,AL,5,F,46,86,1,0,0,0,Unknown,None
5337,660,12,NA,AL,0,F,0,41,1,0,0,0,Unknown,None
4319,2275,21,NA,AL,1,F,20,62,1,0,0,0,Unknown,None
2981,28967,33,NA,AL,1,M,46,64,1,0,0,0,Unknown,None
3458,8035,47,NA,AL,1,M,39,59,1,0,0,0,Unknown,None
4719,1435,14,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3213,18930,23,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
6780,0,0,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1299,90192,32,NA,AL,2,M,61,72,1,0,0,0,Unknown,None
3147,22407,38,NA,AL,1,F,48,64,1,0,0,0,Unknown,None
1306,8050,7,NA,FR,1,M,0,0,0,0,0,0,Unknown,None
3293,12115,37,NA,AL,1,M,6,54,1,0,0,0,Unknown,None
1308,26875,25,NA,AL,2,M,64,85,1,0,0,0,Unknown,None
2995,28100,33,NA,AL,1,M,59,70,1,0,0,0,Unknown,None
3787,4545,28,NA,AL,2,M,73,52,1,0,0,0,Unknown,None
3063,25288,42,NA,AL,1,M,51,75,1,0,0,0,Unknown,None
4284,2400,23,NA,AL,1,M,32,61,1,0,0,0,Unknown,None
4277,2420,21,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3239,17940,10,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1321,60013.02,14,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
1322,20922.5,39,NA,AL,3,M,50,71,1,0,0,0,Unknown,None
1324,71156.75,23,NA,AL,1,M,100,7,1,0,0,0,Unknown,None
3994,3427,27,NA,AL,2,M,69,76,1,0,0,0,Unknown,None
1325,22795,35,NA,AL,1,M,65,81,1,0,0,0,Unknown,None
1329,231250,35,NA,AL,4,M,53,50,1,0,0,0,Unknown,None
1330,262069.97,35,NA,FP,6,M,60,69,0,0,0,0,Unknown,None
4114,2989,11,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
1347,25721,32,NA,AL,2,M,65,74,1,0,0,0,Unknown,None
1354,23160.04,19,NA,AL,1,F,87,98,1,0,0,0,Unknown,None
1357,23169,21,NA,AL,4,F,0,0,1,0,0,0,Unknown,None
1361,42585,56,NA,AL,1,M,64,79,1,0,0,0,Unknown,None
359,10580,29,NA,AL,0,F,12,83,1,0,0,0,Unknown,None
1375,60518.16,30,NA,AL,1,F,67,79,1,0,0,0,Unknown,None
6632,15,2,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
3880,4047.54,6,NA,AL,4,F,0,0,1,0,0,0,Unknown,None
1396,250,2,NA,AL,2,F,100,100,1,0,0,0,Unknown,None
3015,26816.27,6,NA,AL,4,M,100,100,1,0,0,0,Unknown,None
3451,8168,28,NA,AL,0,M,64,80,1,0,0,0,Unknown,None
4403,2045,18,NA,AL,4,M,50,26,1,0,0,0,Unknown,None
3457,8050,13,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
4361,2172,29,NA,AL,1,M,49,41,1,0,0,0,Unknown,None
3386,9220,39,NA,AL,1,F,34,71,1,0,0,0,Unknown,None
3939,3660,22,NA,AL,1,M,78,62,1,0,0,0,Unknown,None
4833,1236,24,NA,AL,1,M,43,64,1,0,0,0,Unknown,None
4845,1206,5,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1414,39100,10,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1416,10312.58,19,NA,AL,2,M,55,75,1,0,0,0,Unknown,None
3526,6865,50,NA,AL,0,F,63,85,1,0,0,0,Unknown,None
4020,3325,28,NA,AL,1,M,48,81,1,0,0,0,Unknown,None
370,15287.5,33,NA,AL,1,F,95,51,1,0,0,0,Unknown,None
1420,845,10,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
1424,8707.69,11,NA,AL,5,M,100,100,1,0,0,0,Unknown,None
372,167463,36,NA,AL,4,M,58,81,1,0,0,0,Unknown,None
3925,3770,12,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
3025,26000,3,NA,FR,0,M,0,0,0,0,0,0,Unknown,None
3976,3525,10,NA,AL,5,F,0,100,1,0,0,0,Unknown,None
4947,1080,16,NA,AL,0,F,82,85,1,0,0,0,Unknown,None
1441,13046,30,NA,AL,1,M,58,81,1,0,0,0,Unknown,None
2997,27857,37,NA,AL,1,M,40,79,1,0,0,0,Unknown,None
3952,3585,37,NA,AL,0,M,33,58,1,0,0,0,Unknown,None
2830,57465.13,30,NA,AL,1,F,71,100,1,0,0,0,Unknown,None
379,54788.29,25,NA,AL,7,F,88,100,1,0,0,0,Unknown,None
381,13606.16,43,NA,AL,2,M,88,74,1,0,0,0,Unknown,None
1465,31276.75,30,NA,AL,1,M,88,89,1,0,0,0,Unknown,None
3066,25126,26,NA,FF,2,M,5,46,0,0,0,0,Unknown,None
1478,18255.37,34,NA,AL,0,F,89,90,1,0,0,0,Unknown,None
1479,21251,42,NA,AL,1,M,35,80,1,0,0,0,Unknown,None
1487,400,2,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1488,3975,16,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
1492,27401,26,NA,AL,1,M,56,76,1,0,0,0,Unknown,None
1494,8770,39,NA,AL,1,F,44,64,1,0,0,0,Unknown,None
1496,154593.45,36,NA,AL,2,M,60,68,1,0,0,0,Unknown,None
3184,20163,29,NA,AL,2,M,0,61,1,0,0,0,Unknown,None
1502,56418,37,NA,AL,1,F,60,76,1,0,0,0,Unknown,None
3687,5217.5,29,NA,AL,1,F,48,70,1,0,0,0,Unknown,None
1507,83504.84,17,NA,AL,5,M,82,61,1,0,0,0,Unknown,None
3054,10553,37,NA,AL,0,F,59,61,1,0,0,0,Unknown,None
4178,2730,33,NA,AL,0,F,74,91,1,0,0,0,Unknown,None
4629,1585,25,NA,AL,0,F,0,67,1,0,0,0,Unknown,None
2614,29150,37,NA,AL,1,M,71,61,1,0,0,0,Unknown,None
3022,26215,40,NA,AL,2,F,60,71,1,0,0,0,Unknown,None
5290,700,15,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
388,43440.23,14,NA,AL,1,M,21,52,1,0,0,0,Unknown,None
3817,4363.57,19,NA,AL,1,M,100,10,1,0,0,0,Unknown,None
3456,8100,28,NA,AL,1,M,60,71,1,0,0,0,Unknown,None
1520,1793.99,16,NA,AL,4,F,85,76,1,0,0,0,Unknown,None
3978,3506,24,NA,AL,5,F,72,100,1,0,0,0,Unknown,None
1523,1801134,10,NA,AL,4,F,100,100,1,0,0,0,Unknown,None
393,73900,38,NA,AL,3,M,57,73,1,0,0,0,Unknown,None
3038,10903,38,NA,AL,2,M,59,43,1,0,0,0,Unknown,None
397,121253.81,39,NA,AL,5,F,71,83,1,0,0,0,Unknown,None
1528,618.07,10,NA,AL,2,M,100,77,1,0,0,0,Unknown,None
6755,0,0,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
4545,1762.5,14,NA,AL,2,M,0,100,1,0,0,0,Unknown,None
400,34963,38,NA,AL,1,M,30,66,1,0,0,0,Unknown,None
1542,6185,10,NA,AL,1,M,33,100,1,0,0,0,Unknown,None
1547,100762.11,30,NA,AL,1,M,74,84,1,0,0,0,Unknown,None
402,3925,9,NA,AL,3,M,0,0,1,0,0,0,Unknown,None
1561,800,5,NA,AL,3,M,59,100,1,0,0,0,Unknown,None
4385,2085,22,NA,AL,2,M,44,36,1,0,0,0,Unknown,None
405,86173,27,NA,AL,2,M,100,20,1,0,0,0,Unknown,None
1583,161811,27,NA,AL,1,M,60,71,1,0,0,0,Unknown,None
5675,425,6,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
2788,93040.5,23,NA,AL,5,M,28,87,1,0,0,0,Unknown,None
3917,3825,34,NA,AL,1,M,25,79,1,0,0,0,Unknown,None
1601,65,2,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
5913,270,5,NA,AL,5,M,0,100,1,0,0,0,Unknown,None
3480,7546.45,35,NA,AL,1,F,45,74,1,0,0,0,Unknown,None
3164,21244,31,NA,AL,1,M,59,72,1,0,0,0,Unknown,None
416,4714,29,NA,AL,1,F,59,64,1,0,0,0,Unknown,None
1629,86120,6,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1631,28803.64,18,NA,FF,1,M,100,73,0,0,0,0,Unknown,None
1655,2750,9,NA,AL,3,M,100,33,1,0,0,0,Unknown,None
3633,5692.5,35,NA,AL,1,M,33,86,1,0,0,0,Unknown,None
2797,84652.5,36,NA,AL,2,M,0,85,1,0,0,0,Unknown,None
418,510,6,NA,AL,1,M,100,100,1,0,0,0,Unknown,None
6655,4,4,NA,FD,1,F,50,100,0,0,0,0,Unknown,None
420,124374.36,31,NA,AL,5,M,46,65,1,0,0,0,Unknown,None
3980,3500,3,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
4601,1625,25,NA,AL,1,F,59,63,1,0,0,0,Unknown,None
2746,12928,14,NA,AL,4,M,0,0,1,0,0,0,Unknown,None
2662,15715,25,NA,AL,1,M,50,67,1,0,0,0,Unknown,None
1682,16749,28,NA,AL,2,M,24,57,1,0,0,0,Unknown,None
3941,3650,25,NA,AL,1,M,33,75,1,0,0,0,Unknown,None
1684,74566.5,19,NA,AL,1,M,51,67,1,0,0,0,Unknown,None
5324,680,2,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
5713,400,5,NA,AL,1,M,57,100,1,0,0,0,Unknown,None
7301,0,0,NA,AL,3,M,0,0,1,0,0,0,Unknown,None
4591,1650,5,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
1696,26835.01,24,NA,AL,3,M,87,86,1,0,0,0,Unknown,None
436,12513,22,NA,AL,3,M,47,63,1,0,0,0,Unknown,None
6408,70,2,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
3632,5712.94,18,NA,AL,1,M,65,75,1,0,0,0,Unknown,None
3318,11078.5,33,NA,AL,1,F,89,91,1,0,0,0,Unknown,None
439,51066,33,NA,AL,1,M,50,74,1,0,0,0,Unknown,None
5916,270,5,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
2777,111614.24,57,NA,FR,5,F,2,52,0,0,0,0,Unknown,None
1703,65042,16,NA,AL,2,M,33,50,1,0,0,0,Unknown,None
3804,4443,25,NA,AL,7,M,41,85,1,0,0,0,Unknown,None
446,65293,41,NA,AL,6,M,56,68,1,0,0,0,Unknown,None
2870,46787,36,NA,FP,3,M,0,0,0,0,0,0,Unknown,None
1712,98236.69,20,NA,AL,4,F,90,93,1,0,0,0,Unknown,None
1713,3215,17,NA,AL,1,F,0,0,1,0,0,0,Unknown,None
1720,33142.72,17,NA,AL,2,M,93,78,1,0,0,0,Unknown,None
1721,29200,19,NA,AL,0,M,73,79,1,0,0,0,Unknown,None
5322,685,13,NA,AL,0,F,33,54,1,0,0,0,Unknown,None
4637,1564.76,17,NA,FR,1,M,76,84,0,0,0,0,Unknown,None
1724,18692,15,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
1726,44786.4,34,NA,AL,5,M,62,80,1,0,0,0,Unknown,None
6620,20,1,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
4371,2132,20,NA,AL,3,M,46,86,1,0,0,0,Unknown,None
451,11000,25,NA,AL,2,F,74,96,1,0,0,0,Unknown,None
5530,500,1,NA,FR,0,F,0,100,0,0,0,0,Unknown,None
1743,58187.8,13,NA,AL,2,M,52,76,1,0,0,0,Unknown,None
6860,0,0,NA,FR,,M,0,0,0,0,0,0,Unknown,None
1757,3110,22,NA,AL,1,M,50,100,1,0,0,0,Unknown,None
1769,9740,10,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3542,6650,9,NA,FR,2,M,0,0,0,0,0,0,Unknown,None
3570,6330,9,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
4012,3350,23,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
454,5895,33,NA,AL,1,F,54,69,1,0,0,0,Unknown,None
1783,24998.5,23,NA,AL,1,M,65,79,1,0,0,0,Unknown,None
457,31960,21,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
458,45739.79,27,NA,AL,5,M,50,73,1,0,0,0,Unknown,None
3697,5174.48,9,NA,AL,1,M,3,98,1,0,0,0,Unknown,None
3185,20088.1,29,NA,FD,7,F,59,63,0,0,0,0,Unknown,None
3863,4140,36,NA,AL,0,F,44,72,1,0,0,0,Unknown,None
3700,5165,45,NA,AL,1,M,66,80,1,0,0,0,Unknown,None
2621,210780,12,NA,FD,5,F,100,100,0,0,0,0,Unknown,None
4606,1615,25,NA,AL,1,M,50,55,1,0,0,0,Unknown,None
3858,4172.5,42,NA,AL,1,M,49,64,1,0,0,0,Unknown,None
2634,149500,31,NA,AL,1,M,70,68,1,0,0,0,Unknown,None
3092,23715,16,NA,AL,3,M,81,65,1,0,0,0,Unknown,None
6967,0,0,NA,AL,2,M,0,0,1,0,0,0,Unknown,None
6966,0,0,NA,AL,,M,0,0,1,0,0,0,Unknown,None
1798,122180.96,14,NA,AL,1,M,0,0,1,0,0,0,Unknown,None
3654,5475,37,NA,AL,1,F,76,52,1,0,0,0,Unknown,None
1801,36577,27,NA,AL,1,M,65,81,1,0,0,0,Unknown,None
4392,2070,29,NA,AL,2,M,42,73,1,0,0,0,Unknown,None
468,95592,25,NA,FD,3,M,57,70,0,0,0,0,Unknown,None
2835,55436.95,33,NA,AL,1,M,68,82,1,0,0,0,Unknown,None
1806,70625.07,5,NA,AL,0,M,0,0,1,0,0,0,Unknown,None
